Protein	Protein_name	MP-LFC-MS1var-OT-S1-120kMS1_MHRM_R01	MP-LFC-MS1var-OT-S1-120kMS1_MHRM_R02	MP-LFC-MS1var-OT-S1-120kMS1_MHRM_R03	MP-LFC-MS1var-OT-S2-120kMS1_MHRM_R01	MP-LFC-MS1var-OT-S2-120kMS1_MHRM_R02	MP-LFC-MS1var-OT-S2-120kMS1_MHRM_R03
Q03393	PTPS_HUMAN	1965293.84	1426321.621	1770797.981	1599486.35	1868875.263	1936888.634
Q23232	WDR4_CAEEL	2097970.487	1950848.973	2014821.534	2407947.365	2461347.331	2737379.867
Q9BY41	HDAC8_HUMAN	854395.0648	NA	972577.7157	662205.9509	280378.5964	295863.8821
Q9U2S4	Q9U2S4_CAEEL	4648160.899	4698296.354	5683891.508	4240691.763	5318323.01	5199340.315
K8ESM2	K8ESM2_CAEEL	4263621.422	3585333.39	4242852.051	6545241.142	5064684.754	5590914.4
Q14147	DHX34_HUMAN	1472612.749	1667299.193	1942556.152	1543045.778	1476834.219	1693716.116
B7WN92	B7WN92_CAEEL	1746992.488	NA	2578142.221	2042066.597	1643064.654	NA
O62252	U195_CAEEL	1893741.206	1522529.96	NA	2447826.336	1534394.146	2289874.405
Q96II8	LRCH3_HUMAN	866460.1552	1092816.981	945513.2506	1448724.002	1227654.38	1183935.696
Q8TAE6	PP14C_HUMAN	3032033.665	NA	NA	NA	NA	NA
P34222	PTH2_YEAST	699862.8278	839152.3191	797032.0206	NA	NA	NA
Q15695	U2AFL_HUMAN	4036077.758	6588911.214	4430325.648	6617361.738	5563368.924	6711391.119
Q86S81	Q86S81_CAEEL	350825.8132	NA	NA	530878.27	494569.2682	606625.6153
Q23644	Q23644_CAEEL	571331.1245	NA	1267933.421	1883484.208	NA	NA
Q8TDM6	DLG5_HUMAN	2175821.065	1801815.493	1674696.381	2249443.96	2029852.689	1914617.517
P0AEK4	FABI_ECOLI	828359.7406	NA	NA	1236237.21	NA	NA
P53063	DXO_YEAST	2546295.452	2416744.644	2414720.69	NA	2313433.969	NA
Q9H3Y8	PPDPF_HUMAN	1137731.663	796030.7866	857886.8863	NA	987005.2164	883938.977
P22353	RM08_YEAST	659075.6094	NA	491095.5726	NA	NA	NA
Q3E846	COA6_YEAST	2804844.796	3578651.809	3918569.306	1663083.925	1863472.523	1998975.788
Q9BXF6	RFIP5_HUMAN	643879.3965	785960.5033	619957.991	1132765.39	685205.8818	755663.8604
P21953	ODBB_HUMAN	3606236.38	3436299.882	2840223.224	3160329.259	2870019.182	3534287.892
P34388	RT09_CAEEL	2315747.886	2428635.476	1943832.093	3917071.331	3112714.028	3297592.659
Q8N371	KDM8_HUMAN	762030.1245	376857.552	NA	811827.8157	424221.5005	293440.7397
Q9U1X9	Q9U1X9_CAEEL	47430055.76	41689387.58	46815818.88	61818433.84	66403685.91	66744379.47
Q9XTU9	Q9XTU9_CAEEL	7048895.786	8319096.241	8818258.287	10605976.68	10611928.97	11003190.95
P47133	EMC2_YEAST	833630.6324	991365.0221	866456.891	356985.1443	406627.2593	288764.492
Q09535	PCH2_CAEEL	566686.3334	NA	NA	1172089.311	NA	NA
Q9NVG8	TBC13_HUMAN	2572712.333	2865651.703	2632579.089	2687469.948	2930266.99	2826478.203
G5EGB3	G5EGB3_CAEEL	514104.7014	407076.0835	660503.7394	936594.2401	717627.385	853775.5264
Q99633	PRP18_HUMAN	1531046.456	566103.9934	1208979.543	NA	NA	NA
Q20660	Q20660_CAEEL	5453574.909	4651290.716	5027487.11	8820403.972	7660046.584	7930671.338
P19881	PNPP_YEAST	4107881.478	3635014.493	2558638.382	NA	1884694.137	1844077.133
Q03034	FDC1_YEAST	3165230.166	1588591.262	2748038.763	773433.0385	NA	2335767.651
Q95XY4	Q95XY4_CAEEL	366066.1028	799640.7975	801366.8464	558049.3162	867373.1064	658392.6798
Q08162	RRP44_YEAST	927218.818	598866.7783	695243.1598	NA	NA	NA
P28321	MGLL_YEAST	4077082.102	4819272.6	6100192.921	2226444.129	2260413.798	2750068.36
Q03362	YD476_YEAST	1559257.098	1494823.981	2031915.406	603708.8604	1017760.349	NA
Q3E776	YB255_YEAST	1443119.192	2001640.692	NA	NA	NA	NA
P27449	VATL_HUMAN	3816039.952	3488305.562	3955769.656	4020051.184	2829079.326	4450170.539
Q8TCX1	DC2L1_HUMAN	2890151.384	5975564.063	NA	NA	NA	7433403.687
Q9Y2S2	CRYL1_HUMAN	1377906.69	1546642.405	1483712.723	2483908.178	1446142.038	1658143.729
G5EDZ7	G5EDZ7_CAEEL	1637628.46	944000.5876	989447.8187	1045928.036	891817.8123	1461741.47
Q8IWZ8	SUGP1_HUMAN	2034630.427	2036387.163	2151089.3	2224973.3	2775337.655	1962825.175
Q99943	PLCA_HUMAN	1495053.651	1981306.69	2000620.629	2219152.818	1876029.883	1675327.785
P91194	P91194_CAEEL	10186011.21	4401913.632	6429701.667	9432736.39	6422980.691	6893395.519
O01422	CSN2_CAEEL	1140331.815	893690.0403	1123151.661	1144353.24	1266414.622	1620404.708
Q22749	Q22749_CAEEL	1577302.594	1669238.478	1274769.299	1710382.138	1382940.097	1477154.956
P57764	GSDMD_HUMAN	1545567.389	2252062.893	1593706.416	1614422.499	1531309.335	2104396.756
P0ACD8	MBHL_ECOLI	2036005.459	NA	NA	NA	NA	2291691.88
Q9Y6K9	NEMO_HUMAN	1589251.177	1428276.641	1241077.221	1549356.41	1404380.781	1776966.684
M1Z882	M1Z882_CAEEL	205562.465	NA	456614.0885	NA	488950.0403	251837.0855
Q13303	KCAB2_HUMAN	1590422.884	1511614.418	1422605.394	1758258.296	1991113.366	2012658.549
Q6PH85	DCNL2_HUMAN	5405379.195	2616283.735	3005206.224	5103141.809	6089273.937	4726232.275
P15731	UBC4_YEAST	15977511.93	19327909.72	16490115.91	10523369.7	8948127.206	10301247.87
P39704	ERP2_YEAST	4274957.812	2729384.537	2629180.396	2053910.308	933011.5942	852272.6358
Q9XXN2	Q9XXN2_CAEEL	849797.4813	NA	881290.2744	586081.0875	881705.7878	529678.2731
P53270	YG32_YEAST	496684.2155	NA	530266.703	NA	NA	NA
P0A910	OMPA_ECOLI	1245486.566	NA	NA	1907039.713	1971454.532	1436205.701
P15735	PHKG2_HUMAN	3585456.526	3682815.269	2762685.643	3735996.423	3309928.373	3377147.347
Q27488	PSA2_CAEEL	9944230.815	9022949.525	9882855.822	11202095.93	13418993.15	13361603.01
P01008	ANT3_HUMAN	706884.8425	448782.0004	NA	924438.0378	870377.893	723772.9048
Q9NXX6	NSE4A_HUMAN	2793184.3	2432590.795	2513192.768	2365225.127	2396242.065	2493793.025
O62277	O62277_CAEEL	9953925.751	9762470.745	13296541.13	16099260.48	14734248.75	15422087.06
Q22800	Q22800_CAEEL	1639886.471	1409103.915	1042076.21	1889590.854	1698875.163	1108394.51
Q22531	Q22531_CAEEL	1604432.266	1435022.944	1839622.885	2344341.771	2091492.354	2186385.918
Q22945	Q22945_CAEEL	2192661.486	1654816.795	1186890.512	2510854.84	1745953.03	2010401.549
Q8MNT0	Q8MNT0_CAEEL	894781.7275	617463.5578	733785.1592	1045883.439	738202.8212	884256.7797
Q03028	ODC1_YEAST	1257699.633	938193.1329	NA	431854.8352	NA	NA
C0Z1Y9	C0Z1Y9_CAEEL	1832927.197	1944880.918	1597799.391	2154474.416	2278868.462	2112643.491
Q3E795	YL361_YEAST	2692572.619	2614572.155	3220511.783	1313254.715	2065882.404	1238374.147
O61887	O61887_CAEEL	2860379.723	2615226.203	3320529.089	4368991.111	3869072.812	3641964.53
Q9UAW8	Q9UAW8_CAEEL	994760.5709	874191.3153	953024.1377	1429050.202	1521424.542	1009177.013
Q9BKQ9	Q9BKQ9_CAEEL	9273869.225	8094669.427	12144622.46	13798393.42	13109481.06	11319851.46
Q9N3J4	Q9N3J4_CAEEL	1021424.508	NA	NA	946341.5258	NA	875919.8786
Q7Z3J2	CP062_HUMAN	1688885.034	1678862.325	2756814.588	1693111.522	1810000.93	1769384.287
P31749	AKT1_HUMAN	849699.1098	NA	NA	NA	NA	NA
P21359	NF1_HUMAN	1004227.543	762922.4953	842354.9592	712158.9512	NA	1041514.53
Q18905	CGP1_CAEEL	1231338.414	1571912.556	1236629.848	1057126.855	1798520.348	1512616.614
Q6UWZ7	F175A_HUMAN	923749.1833	1225025.761	1250096.234	1199348.447	938342.5782	432635.2987
O45864	O45864_CAEEL	30773735.4	28541258.96	24484494.64	25462177.91	32685733.84	26946958.91
O75182	SIN3B_HUMAN	655450.9002	828100.6219	1129812.489	1298185.227	916724.9279	1013991.099
Q96RT1	LAP2_HUMAN	1178889.953	1167804.624	1503386.788	1302870.752	1391692.018	1393663.322
P46984	GON7_YEAST	2327856.715	2239661.618	2686274.062	NA	NA	NA
Q17703	STDH1_CAEEL	6081521.494	NA	6163607.188	7568998.186	5909394.676	8484172.731
P53550	DCP2_YEAST	583158.4747	426401.0238	NA	NA	NA	NA
Q19393	Q19393_CAEEL	483703.0538	NA	NA	665240.3239	579356.9697	428373.1522
Q21776	BUB1_CAEEL	1917405.46	NA	2818597.49	468710.28	NA	NA
P0AFM6	PSPA_ECOLI	1620465.402	NA	14553626.71	NA	13895848.64	2748999.91
P18961	YPK2_YEAST	1323447.233	1288816.688	1209792.276	666922.1393	NA	575797.7682
Q9NWY4	CD027_HUMAN	4185123.208	5155159.109	5544310.679	5216783.987	5311058.051	5332919.459
O01991	EF2K_CAEEL	2502901.145	2146490.124	2314304.706	3044919.697	2262495.431	2986365.799
Q9H977	WDR54_HUMAN	1638507.377	3192291.105	2211394.389	1902194.566	2452026.644	2227029.349
O01763	NCBP1_CAEEL	1541238.765	1877222.748	1491148.147	1976350.927	1866269.9	1998475.898
Q22341	Q22341_CAEEL	1663440.085	1573361.54	1750100.299	2782146.003	1631918.475	2117993.547
Q9Y5Q8	TF3C5_HUMAN	2213494.082	1646916.822	1407853.549	2015801.249	1604992.613	1862795.207
Q19433	Q19433_CAEEL	864910.9166	750894.8746	1201856.757	1214766.442	1257941.556	941864.9191
Q20476	Q20476_CAEEL	1832154.081	2020674.223	1709296.814	2449686.629	2308945.566	2152394.782
P43577	GNA1_YEAST	3563381.186	4200638.835	3047744.733	2440839.397	1314965.184	2100032.006
O43683	BUB1_HUMAN	1394290.054	NA	NA	NA	NA	NA
Q5VWZ2	LYPL1_HUMAN	1847664.363	1621152.065	1625808.96	1776581.541	1711529.362	2015514.078
P14682	UBC3_YEAST	918602.0309	NA	NA	NA	NA	NA
Q9N584	Q9N584_CAEEL	1379183.568	1035761.847	990990.4136	1716963.98	1417408.108	1432857.057
Q22018	KTHY_CAEEL	2638476.105	1913826.533	2195342.799	3756310.505	3612768.078	3204898.424
O43924	PDE6D_HUMAN	436096.0811	317139.3245	373875.6048	586852.5975	535930.7529	499063.3983
P04114	APOB_HUMAN	2192984.483	2592277.403	2220433.383	2437809.88	2628362.165	1987838.636
P0A6I0	KCY_ECOLI	1799697.047	NA	NA	NA	NA	NA
Q92542	NICA_HUMAN	5266294.033	5652762.239	5222573.943	6639591.233	5382966.2	5234908.54
P52014	CYP6_CAEEL	4704630.346	6133676.686	4867005.533	8297509.868	5888435.43	5271470.106
Q9Y2L9	LRCH1_HUMAN	1802225.562	1666371.008	1651032.996	1632554.471	1214358.192	1541800.927
P37898	AAP1_YEAST	4175666.196	3508663.165	3865347.697	2265593.359	2565494.096	2536020.104
Q21826	Q21826_CAEEL	2450094.051	1948470.128	2103355.339	2545815.222	2334427.062	2056663.434
Q9Y584	TIM22_HUMAN	2381319.274	2256153.578	3018963.633	2134120.289	1969570.888	2842832.241
Q22712	MTMR3_CAEEL	888106.1377	NA	NA	404395.7225	373583.5425	163369.7185
Q9XWS6	Q9XWS6_CAEEL	1689574.115	1538278.929	2119875.7	2598756.29	2191501.477	2350695.728
Q6PJI9	WDR59_HUMAN	688746.3472	270142.7674	NA	640721.4022	234390.2463	220107.3443
Q20062	Q20062_CAEEL	6163624.367	5283970.425	5184026.042	6834408.614	7581844.248	6337783.49
G5EET3	G5EET3_CAEEL	2500422.433	1851633.223	2466080.606	2040733.235	2877170.923	1967523.992
Q9XW10	PAD1_CAEEL	1425665.463	NA	NA	217108.4867	NA	1768200.866
Q14186	TFDP1_HUMAN	1217766.788	1311346.702	966766.6817	1036067.578	1120146.086	NA
O60888	CUTA_HUMAN	26170394.5	27465662.9	28145307.67	29344291.27	33960145.41	27541178.52
B7ZAQ6	GPHRA_HUMAN	2157299.583	1873290.01	2969919.783	2391408.909	1908744.16	1893185.907
Q9NQT8	KI13B_HUMAN	5019491.671	5884868.439	6082901.457	5963424.063	6036419.61	5082477.956
O43929	ORC4_HUMAN	1676104.608	1940161.263	1761826.973	1935076.027	1709980.845	1426202.685
A5Z2S4	A5Z2S4_CAEEL	507554.021	821942.5774	1013294.882	NA	902348.9995	975260.5062
Q93565	Q93565_CAEEL	1748474.889	1917230.475	2112800.247	2812631.852	2518920.573	2817927.527
P47137	YJ66_YEAST	17509017.66	14832933.59	20026792.47	12481677.28	13298220.34	10683155.86
P11277	SPTB1_HUMAN	8491337.073	8052753.265	9634702.649	7106078.059	5519934.813	9437204.48
Q06639	RSC3_YEAST	747470.7909	NA	608662.0153	NA	NA	NA
Q6PHR2	ULK3_HUMAN	850582.188	1103282.487	1047968.678	1004119.768	990453.0648	920251.8925
Q04599	RM01_YEAST	2162007.723	1991827.318	2111002.779	1406788.606	1455609.644	1624450.916
Q3Y400	Q3Y400_CAEEL	2514836.205	2422051.598	2103438.404	2306973.022	2383061.58	2791290.13
P34666	COQ5_CAEEL	2171328.313	7916243.9	3371627.075	4186151.25	2081177.931	5079123.356
O95714	HERC2_HUMAN	1184230.077	384439.7452	1147949.799	1217771.178	1526122.015	1051638.673
G3MU28	G3MU28_CAEEL	566477.0662	486321.4125	613829.3998	766699.7335	973945.3188	496819.7479
Q9H4H8	FA83D_HUMAN	1416766.287	1580916.604	912711.1589	1270371.766	1875904.689	2045000.94
Q9BQE3	TBA1C_HUMAN	18064057.11	21341406.04	20165434.16	20033687.07	20064074.46	25803172.82
P53879	RHO5_YEAST	1646502.352	1888844.873	1648161.069	917592.2853	957366.6393	1012791.628
Q8NDZ4	DIA1_HUMAN	435599.7854	551316.1244	NA	NA	300015.7182	581707.7399
Q86YQ8	CPNE8_HUMAN	6915058.083	7384299.463	7291265.744	9200415.281	8528657.861	8403612.686
O43149	ZZEF1_HUMAN	1279841.929	NA	283657.993	1749755.917	749527.0661	1460792.448
Q14728	MFS10_HUMAN	2212828.041	2185330.906	2118011.619	2303996.183	2299373.01	2630059.495
Q9XVS1	MCES_CAEEL	3205951.521	2320282.58	3284750.869	2885072.719	3159924.826	3283993.781
Q08230	SDHF2_YEAST	1857811.569	2857045.073	794785.5327	1106369.627	775167.9786	377982.9488
Q18026	KYNU_CAEEL	4358028.214	4421876.839	4030374.755	4788832.962	5233316.603	5325125.395
P07477	TRY1_HUMAN	1820292.082	9852791.164	8460067.042	5872520.251	11320908.96	8723431.812
O75600	KBL_HUMAN	2043093.055	NA	NA	1864311.281	NA	NA
P31944	CASPE_HUMAN	501841.4309	621061.5775	501985.1967	616579.9783	982671.475	760191.3147
P35052	GPC1_HUMAN	1305402.885	1241601.865	1273786.049	855942.9391	994220.9821	1048774.273
H2KZA6	H2KZA6_CAEEL	961543.0883	1378169.603	1189713.861	1597613.878	1403875.256	NA
G5EC25	G5EC25_CAEEL	1419585.162	NA	NA	NA	NA	NA
Q8NF64	ZMIZ2_HUMAN	1123060.207	554452.148	773339.9398	831402.023	800026.5664	526963.3242
Q9BUR4	WAP53_HUMAN	954446.4086	749329.1269	798714.325	1134412.996	1018545.688	941456.6359
Q04969	SPC2_YEAST	1653778.803	679292.3549	1659143.433	NA	NA	NA
Q9NV88	INT9_HUMAN	1538083.969	1673486.663	1358224.108	1767689.135	1766990.448	1311555.211
Q9NYB9	ABI2_HUMAN	1326465.536	1871846.383	1524862.932	1468802.003	1123318.884	1294635.74
P38130	KTR3_YEAST	2002891.155	1401570.978	1909946.534	NA	NA	1257836.177
P90893	YM9I_CAEEL	2796558.198	2517703.197	2012597.706	3209379.271	2762614.881	2914812.105
Q9U1R7	Q9U1R7_CAEEL	539329.9667	640166.7097	690915.8982	888483.1822	970664.2035	926331.3218
O44501	O44501_CAEEL	1152911.164	1047488.282	671897.1985	1429811.806	1061354.405	956053.572
P40202	CCS1_YEAST	10135745.77	9158926.441	9502997.139	3888389.011	5215921.596	4950268.154
Q9UJK0	TSR3_HUMAN	2115117.488	1844756.982	NA	2686940.193	1926005.988	2935373.931
Q21736	Q21736_CAEEL	616376.7445	NA	NA	NA	775877.5868	816922.3348
P39008	POP2_YEAST	1455226.945	1991781.162	2182932.321	1746636.25	NA	NA
P40518	ARPC5_YEAST	14492413.86	14599714.85	14788282.57	7467664.958	8369743.742	7547540.824
P33755	NPL4_YEAST	1535613.979	1445440.892	1476020.141	569043.4709	NA	356392.9056
Q03532	HAS1_YEAST	755989.7815	627328.3548	332152.2102	NA	NA	NA
Q04660	ERB1_YEAST	1699043.551	2018695.863	2026417.071	1101834.663	659753.7405	1007130.918
Q9BL56	Q9BL56_CAEEL	1038712.971	1251247.167	907254.0034	985127.1695	NA	1175815.377
P40616	ARL1_HUMAN	6033032.191	5723485.968	5905320.62	5207049.794	6095211.977	5596726.052
P36069	PMU1_YEAST	1136366.867	1517422.648	1132595.776	NA	NA	NA
Q14790	CASP8_HUMAN	1737315.49	3445553.072	3724856.53	2423998.507	2294149.464	4325102.423
Q9Y6Q9	NCOA3_HUMAN	4355164.757	NA	1265619.813	918153.1329	NA	845390.0081
Q8NEB9	PK3C3_HUMAN	1258722.601	1866788.138	1591084.103	1372733.273	1613846.213	1446631.195
O44511	O44511_CAEEL	1495099.544	NA	NA	NA	1857494.358	1520831.698
Q8WVK2	SNR27_HUMAN	3499096.99	2387333.59	2531613.06	2672634.999	2702673.478	2358264.151
P0DM41	ACT1_CAEEL	97799929.76	97026280.51	76984252.18	104594289.1	103397902.2	131624939.8
Q9UNN8	EPCR_HUMAN	1208842.672	1255191.04	1238088.772	1868985.523	1521716.204	1385213.602
P19971	TYPH_HUMAN	1022683.651	1113719.164	1225062.807	839168.3027	1130623.215	1245376.489
Q8IVG5	SAM9L_HUMAN	3838749.839	5319561.251	5092362.126	5324291.244	5370687.631	5417858.594
Q9NVP2	ASF1B_HUMAN	3463401.476	3204704.884	3404518.999	2260121.172	3557990.529	2626117.099
Q95Q68	Q95Q68_CAEEL	1794910.173	2043057.164	2382174.223	2598780.114	2737552.061	2627332.23
Q17446	PMK1_CAEEL	749613.4031	NA	NA	345126.5964	NA	NA
O17287	O17287_CAEEL	2559577.994	2561558.718	2128933.426	3065934.222	2903648.426	2468264.147
Q22472	RIC3_CAEEL	1172756.447	NA	NA	NA	NA	NA
P32802	TMN1_YEAST	2124725.823	NA	1912984.691	NA	NA	NA
P35222	CTNB1_HUMAN	2165935.437	1762649.879	1848626.973	1871220.147	2196997.184	2180505.887
Q1NZ18	Q1NZ18_CAEEL	1457103.954	946991.0837	7668564.602	914638.4303	1393300.966	2232797.605
Q9UH92	MLX_HUMAN	243042.8215	NA	NA	NA	169021.8504	NA
P62310	LSM3_HUMAN	46245966.26	26159201.52	36969535.11	35355515.89	33953841.77	34655149.99
P62330	ARF6_HUMAN	2737369.143	4085282.827	4232466.166	2906546.919	4419269.951	5094902.526
P38698	PPX1_YEAST	3413866.246	NA	2259558.424	2256267.879	NA	NA
P29468	PAP_YEAST	781748.9449	NA	NA	NA	13105198.46	NA
Q8TF74	WIPF2_HUMAN	1449764.868	1145531.126	1762711.734	1779879.056	1268964.523	1821790.848
P22214	SEC22_YEAST	3611811.536	5940994.066	4752215.731	NA	3594242.717	2965856.872
Q19952	LSM4_CAEEL	4888959.262	4593641.721	4614937.609	6869338.312	5885189.758	8010490.23
K8ERU3	K8ERU3_CAEEL	1298566.005	NA	NA	1465234.197	NA	NA
Q9UER7	DAXX_HUMAN	2198581.877	2251745.861	3041725.745	NA	2786136.566	1737071.774
Q9H6E4	CC134_HUMAN	1744787.332	NA	NA	NA	NA	NA
Q8WVM7	STAG1_HUMAN	3238029.293	2132246.484	2286310.611	3141462.769	2152955.535	1990475.613
Q96EP0	RNF31_HUMAN	2337560.58	1301142.891	2673790.083	NA	1770551.961	NA
P98172	EFNB1_HUMAN	1668065.041	NA	4052268.852	3953219.422	NA	4390007.075
G5EFZ5	G5EFZ5_CAEEL	2190236.98	1706035.321	2364326.242	2624165.105	2617372.061	2984721.1
Q21888	Q21888_CAEEL	12169172.73	4748362.188	8566916.829	19548070.61	16866503.61	12597897.19
Q6P4I2	WDR73_HUMAN	1057552.752	1245090.5	1020609.63	1208399.613	1093837.805	1597921.181
P51601	GCH1_YEAST	4185359.118	4441748.888	4300134.82	2870345.183	2259172.682	2278109.715
P33121	ACSL1_HUMAN	915160.1291	1511094.638	610404.067	889842.8002	983191.9123	830394.163
Q9U1W8	Q9U1W8_CAEEL	8450006.88	6225384.692	4574031.207	7356743.279	7100508.58	8044947.99
Q99715	COCA1_HUMAN	1048427.961	729448.161	NA	647406.4683	634952.7597	704679.1308
O75151	PHF2_HUMAN	1520526.283	408758.8738	NA	602847.6467	NA	NA
Q9NXV2	KCTD5_HUMAN	867191.1647	783503.8688	800975.168	903464.3316	1140247.758	NA
Q58FF6	H90B4_HUMAN	3950036.465	4039741.394	3254741.735	3153661.308	4202469.584	3700217.834
P17661	DESM_HUMAN	671648.217	595943.0195	812615.1925	573271.2536	494009.3766	693741.9903
P48582	BRO1_YEAST	511226.0543	NA	NA	NA	NA	NA
Q06489	MTNA_YEAST	2342312.299	2489828.814	2677225.152	1051538.876	885672.522	1105568.701
P14649	MYL6B_HUMAN	6986961.039	6825499.824	6898835.754	7720067.652	8724745.165	7723275.109
Q8N0U8	VKORL_HUMAN	5549381.838	6389661.882	5126050.656	5639609.318	6684744.891	5461073.478
O94763	RMP_HUMAN	3280771.414	3814077.827	3018156.034	3902889.836	4653353.776	3100162.367
O62332	O62332_CAEEL	885770.5827	NA	689263.3847	1174437.476	1120531.627	1197428.463
P42935	ELP2_YEAST	1749652.227	1174526.226	1775601.361	NA	NA	NA
Q09278	YQI5_CAEEL	2958701.455	1750464.776	2025004.778	2792603.255	2761439.407	1973928.5
Q8N9N5	BANP_HUMAN	597926.812	664422.3449	759675.1356	815269.8575	4279690.863	NA
P36143	GLG1_YEAST	1078910.347	NA	NA	NA	NA	NA
Q9NXR5	ANR10_HUMAN	1323966.957	2082728.989	1318748.633	942066.9757	912783.6538	688858.9819
P41056	RL33B_YEAST	18093096.3	12412485.31	20747932.75	7501064.566	9122665.754	11400256.38
Q9UK99	FBX3_HUMAN	844313.3378	NA	397498.3656	604878.4447	474423.5884	NA
P52652	TFS2_CAEEL	2285636.816	2422816.699	2467507.326	2671199.075	3374013.943	3553025.714
O75191	XYLB_HUMAN	719904.5105	844473.1115	700870.9897	918000.0534	639807.8648	656426.8354
Q9Y547	IFT25_HUMAN	1823155.902	1908321.725	1614899.134	1250513.783	1653938.892	1557616.066
Q07716	AIM6_YEAST	1701564.544	2227448.027	2298811.236	1493541.498	1472522.54	1364388.602
Q9N3F7	Q9N3F7_CAEEL	1397659.531	918984.6778	1241990.03	1921382.071	2600376.609	2641552.762
Q5T9L3	WLS_HUMAN	661524.6892	867648.4572	1357212.065	2011045.391	NA	NA
Q20173	Q20173_CAEEL	2834368.246	3236153.879	2974638.279	3755013.225	3019407.164	3825282.322
Q95QL3	Q95QL3_CAEEL	2058276.03	2591961.031	2129142.183	2754085.406	2978874.16	3115533.958
B3WFZ3	B3WFZ3_CAEEL	834847.3984	1531338.931	1015152.233	1571525.407	1454869.617	1586711.637
Q9H4A5	GLP3L_HUMAN	1225647.008	1218082.092	1048219.879	1567156.316	1380093.499	1711399.431
Q23378	Q23378_CAEEL	12465276.18	12600085.48	9809212.039	14717646.58	14237865.33	14783672.86
P40157	VID27_YEAST	1002447.594	1771911.532	NA	NA	NA	NA
P38314	SDS24_YEAST	5317799.7	5555289.52	5347421.515	3160429.381	2398010.658	2804143.543
Q8N3F8	MILK1_HUMAN	1716595.421	2503045.655	2281548.041	2468318.981	2443496.955	3625069.84
P23642	VAN1_YEAST	1014255.407	2250580.558	2907198.628	1366513.127	NA	NA
Q9NRK6	ABCBA_HUMAN	2366058.396	2594431.891	2452901.863	3140327.891	2973557.215	2949522.313
P41842	YO91_CAEEL	673702.5405	546856.1281	803253.6477	1075359.507	1023974.967	1552195.511
Q9Y692	GMEB1_HUMAN	1881132.319	1823493.256	1830190.487	1900405.471	1808477.698	1895321.64
O14662	STX16_HUMAN	2053029.021	2101993.433	1741685.354	1807501.998	1632753.258	1736946.896
Q8IY18	SMC5_HUMAN	1836107.801	2044245.271	2529166.092	2828897.363	2372220.966	2722839.222
Q12019	MDN1_YEAST	1113690.741	NA	NA	NA	NA	NA
P91001	CSN5_CAEEL	1679297.648	1567220.42	1507909.651	1498615.909	1263849.577	1519662.114
Q13825	AUHM_HUMAN	757141.9944	1141940.089	780465.0777	933760.353	1345225.708	1430370.919
Q21154	Q21154_CAEEL	5816782.734	12136231.86	7614124.46	11820227.89	11226598.93	7513831.925
P10622	RLA3_YEAST	70928665.02	59649107.5	86748181.67	38691635.09	40385778.69	26449027.35
P50148	GNAQ_HUMAN	1362339.931	973338.8375	432735.5059	244736.567	NA	426470.8155
Q9UL18	AGO1_HUMAN	690908.8546	NA	783316.4464	715016.5735	633583.8844	573878.1438
Q16563	SYPL1_HUMAN	6642008.832	19561215.25	9701594.431	18832864.5	15634481.84	15494816.86
P50101	UBP15_YEAST	847193.2438	871102.7108	1099734.239	447513.7588	501733.4326	760872.7985
A5PLL7	TM189_HUMAN	2548054.598	3089720.812	2174489.958	1833947.68	2315441.728	1691751.009
P33332	SEC3_YEAST	808081.9784	NA	NA	NA	NA	NA
Q969L2	MAL2_HUMAN	2144156.404	1957977.381	2449634.531	2298747.89	2306125.684	1926357.12
O95409	ZIC2_HUMAN	472416.8061	NA	NA	517787.7458	NA	308899.7652
Q96JG6	CC132_HUMAN	2573904.729	1440967.974	2207461.766	2491311.122	2358513.926	2150406.575
H2L0H5	H2L0H5_CAEEL	1005668.678	NA	NA	NA	NA	NA
P53309	AP18B_YEAST	2428099.812	NA	NA	2773247.524	2045603.476	NA
P40161	RT106_YEAST	469667.1913	NA	NA	NA	NA	NA
Q12502	LDB19_YEAST	1997181.102	1547373.841	NA	NA	NA	NA
Q22601	Q22601_CAEEL	1485669.301	1638843.227	1633180.305	2765192.928	2474486.92	2496806.031
Q9Y618	NCOR2_HUMAN	1111793.181	1613085.799	1403349.492	1335226.042	1474689.067	1371070.619
P25655	NOT1_YEAST	976703.6546	1175350.77	1282657.622	659398.2764	595021.7041	357151.6359
P25037	UBP1_YEAST	718550.7825	1028855.001	632290.6807	NA	NA	NA
P12687	RM02_YEAST	599111.432	NA	1205600.277	NA	NA	NA
Q18846	KS6A2_CAEEL	1775766.899	1763975.162	1909284.339	2112626.944	1920469.694	2136368.351
Q12404	MPD1_YEAST	1059492.265	1003346.246	1052232.684	636061.4113	NA	528734.3255
Q19965	Q19965_CAEEL	693306.8651	525773.1848	710751.5251	997235.1321	1200031.902	617050.5918
Q3ZCM7	TBB8_HUMAN	127525614.7	126942607	117340850.1	126723934.9	146808000.2	155223511.7
P50087	MIC26_YEAST	2365606.525	1271713.389	2433876.242	NA	926278.0979	NA
P32474	EUG1_YEAST	824485.9782	918743.2993	640656.5627	809584.5445	692929.1955	584359.6909
